Transaction ID,Date,Time,Item,Category,Price,Quantity,Total Spent,Payment Method,Customer Type
1311,2025-01-07,13:42,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
1312,2025-01-07,10:32,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
1313,2025-01-07,07:19,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
1314,2025-01-07,10:25,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
1315,2025-01-07,08:14,Avocado Toast,Food,8.5,2,17.0,Credit Card,Regular
1316,2025-01-07,12:04,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1317,2025-01-07,17:54,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1318,2025-01-07,10:26,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
1319,2025-01-07,15:43,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
1320,2025-01-07,13:47,Macchiato,Coffee,3.75,1,3.75,Cash,New
1321,2025-01-07,07:36,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
1322,2025-01-07,10:06,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1323,2025-01-07,15:22,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
1324,2025-01-07,16:36,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
1325,2025-01-07,15:05,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
1326,2025-01-07,13:11,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Transient
1327,2025-01-07,11:09,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
1328,2025-01-07,09:55,Latte,Coffee,4.5,1,4.5,Cash,New
1329,2025-01-07,15:12,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
1330,2025-01-07,16:07,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
1331,2025-01-07,08:00,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
1332,2025-01-07,16:07,Cappuccino,Coffee,4.5,2,9.0,Credit Card,Regular
1333,2025-01-07,16:15,Americano,Coffee,3.5,1,3.5,Cash,Regular
1334,2025-01-07,10:12,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
1335,2025-01-07,16:24,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Regular
1336,2025-01-07,14:23,Grilled Cheese,Food,6.5,2,13.0,Mobile Payment,Transient
1337,2025-01-07,13:05,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Transient
1338,2025-01-07,09:20,Green Tea,Tea,3.25,1,3.25,Credit Card,Transient
1339,2025-01-07,13:29,Cappuccino,Coffee,4.5,2,9.0,Credit Card,New
1340,2025-01-07,09:50,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
1341,2025-01-07,09:20,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
1342,2025-01-07,09:43,Mocha,Coffee,5.0,1,5.0,Mobile Payment,New
1343,2025-01-07,08:39,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1344,2025-01-07,07:46,Espresso,Coffee,3.0,1,3.0,Cash,Regular
1345,2025-01-07,17:31,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1346,2025-01-07,09:17,Cappuccino,Coffee,4.5,3,13.5,Credit Card,New
1347,2025-01-08,08:28,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
1348,2025-01-08,15:43,Croissant,Bakery,3.75,2,7.5,Mobile Payment,Transient
1349,2025-01-08,12:27,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1350,2025-01-08,16:37,Earl Grey,Tea,3.25,1,3.25,Cash,Regular
1351,2025-01-08,13:10,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
1352,2025-01-08,14:35,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Transient
1353,2025-01-08,16:40,Breakfast Sandwich,Food,7.5,2,15.0,Mobile Payment,Regular
1354,2025-01-08,14:34,Matcha Latte,Tea,5.25,1,5.25,Mobile Payment,Regular
1355,2025-01-08,11:58,Green Tea,Tea,3.25,1,3.25,Credit Card,New
1356,2025-01-08,08:33,Bagel,Bakery,3.0,1,3.0,Cash,New
1357,2025-01-08,10:22,Americano,Coffee,3.5,1,3.5,Mobile Payment,Regular
1358,2025-01-08,10:13,Green Tea,Tea,3.25,1,3.25,Credit Card,Transient
1359,2025-01-08,17:38,Green Tea,Tea,3.25,1,3.25,Credit Card,New
1360,2025-01-08,08:04,Americano,Coffee,3.5,1,3.5,Credit Card,Transient
1361,2025-01-08,12:43,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1362,2025-01-08,11:47,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,New
1363,2025-01-08,12:49,Cappuccino,Coffee,4.5,1,4.5,Cash,Regular
1364,2025-01-08,14:56,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
1365,2025-01-08,09:53,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
1366,2025-01-08,10:11,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
1367,2025-01-08,07:03,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1368,2025-01-08,08:07,Cappuccino,Coffee,4.5,2,9.0,Mobile Payment,Regular
1369,2025-01-08,07:40,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
1370,2025-01-08,12:07,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Transient
1371,2025-01-08,08:07,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
1372,2025-01-08,15:17,Americano,Coffee,3.5,2,7.0,Cash,Regular
1373,2025-01-08,10:54,Cold Brew,Coffee,4.75,2,9.5,Credit Card,Transient
1374,2025-01-08,10:36,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
1375,2025-01-08,08:09,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
1376,2025-01-08,12:19,Grilled Cheese,Food,6.5,1,6.5,Mobile Payment,Regular
1377,2025-01-08,10:26,Matcha Latte,Tea,5.25,1,5.25,Mobile Payment,New
1378,2025-01-08,10:53,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
1379,2025-01-08,19:50,Green Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
1380,2025-01-08,12:04,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1381,2025-01-08,11:45,Cappuccino,Coffee,4.5,2,9.0,Cash,New
1382,2025-01-08,08:11,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1383,2025-01-08,07:19,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
1384,2025-01-08,10:42,Peppermint Tea,Tea,3.25,1,3.25,Cash,Regular
1385,2025-01-08,07:32,Avocado Toast,Food,8.5,1,8.5,Credit Card,New
1386,2025-01-08,10:16,Green Tea,Tea,3.25,1,3.25,Cash,Transient
1387,2025-01-08,08:39,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
1388,2025-01-08,15:15,Americano,Coffee,3.5,1,3.5,Cash,Regular
1389,2025-01-09,10:26,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1390,2025-01-09,08:53,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1391,2025-01-09,09:31,Americano,Coffee,3.5,1,3.5,Credit Card,New
1392,2025-01-09,08:51,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
1393,2025-01-09,10:00,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Transient
1394,2025-01-09,14:42,Croissant,Bakery,3.75,2,7.5,Credit Card,Regular
1395,2025-01-09,07:02,Bagel,Bakery,3.0,2,6.0,Cash,New
1396,2025-01-09,14:56,Cappuccino,Coffee,4.5,1,4.5,Cash,New
1397,2025-01-09,09:58,Cold Brew,Coffee,4.75,1,4.75,Cash,Transient
1398,2025-01-09,16:02,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,New
1399,2025-01-09,07:23,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
1400,2025-01-09,13:37,Breakfast Sandwich,Food,7.5,2,15.0,Credit Card,New
1401,2025-01-09,16:18,Macchiato,Coffee,3.75,2,7.5,Credit Card,New
1402,2025-01-09,16:13,Breakfast Sandwich,Food,7.5,2,15.0,Credit Card,Regular
1403,2025-01-09,15:38,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
1404,2025-01-09,08:12,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
1405,2025-01-09,09:59,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Transient
1406,2025-01-09,12:03,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,New
1407,2025-01-09,08:33,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1408,2025-01-09,10:50,Croissant,Bakery,3.75,2,7.5,Credit Card,Transient
1409,2025-01-09,11:55,Mocha,Coffee,5.0,1,5.0,Credit Card,Transient
1410,2025-01-09,12:03,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
1411,2025-01-09,09:13,Cold Brew,Coffee,4.75,1,4.75,Cash,Regular
1412,2025-01-09,13:52,Macchiato,Coffee,3.75,2,7.5,Cash,New
1413,2025-01-09,18:08,Macchiato,Coffee,3.75,1,3.75,Credit Card,New
1414,2025-01-09,09:49,Espresso,Coffee,3.0,1,3.0,Cash,Transient
1415,2025-01-09,11:38,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,New
1416,2025-01-09,14:55,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
1417,2025-01-09,13:19,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
1418,2025-01-09,14:15,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1419,2025-01-09,11:30,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Regular
1420,2025-01-09,12:25,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1421,2025-01-09,14:32,Americano,Coffee,3.5,1,3.5,Credit Card,New
1422,2025-01-09,10:45,Macchiato,Coffee,3.75,2,7.5,Mobile Payment,New
1423,2025-01-10,09:36,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
1424,2025-01-10,13:47,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
1425,2025-01-10,07:22,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
1426,2025-01-10,15:38,Espresso,Coffee,3.0,2,6.0,Credit Card,Regular
1427,2025-01-10,11:42,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1428,2025-01-10,18:26,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1429,2025-01-10,15:59,Earl Grey,Tea,3.25,2,6.5,Cash,Transient
1430,2025-01-10,16:24,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
1431,2025-01-10,18:07,Croissant,Bakery,3.75,1,3.75,Cash,Regular
1432,2025-01-10,07:11,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
1433,2025-01-10,14:35,Mocha,Coffee,5.0,1,5.0,Cash,Regular
1434,2025-01-10,12:27,Americano,Coffee,3.5,1,3.5,Mobile Payment,New
1435,2025-01-10,09:52,Americano,Coffee,3.5,1,3.5,Credit Card,New
1436,2025-01-10,18:54,Scone,Bakery,3.75,2,7.5,Credit Card,Regular
1437,2025-01-10,08:46,Grilled Cheese,Food,6.5,2,13.0,Credit Card,Regular
1438,2025-01-10,12:10,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
1439,2025-01-10,10:14,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Transient
1440,2025-01-10,12:23,Croissant,Bakery,3.75,1,3.75,Mobile Payment,New
1441,2025-01-10,17:11,Grilled Cheese,Food,6.5,1,6.5,Mobile Payment,New
1442,2025-01-10,12:12,Americano,Coffee,3.5,3,10.5,Credit Card,New
1443,2025-01-10,10:04,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Transient
1444,2025-01-10,09:48,Croissant,Bakery,3.75,3,11.25,Credit Card,New
1445,2025-01-10,10:36,Cold Brew,Coffee,4.75,3,14.25,Cash,Regular
1446,2025-01-10,11:03,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
1447,2025-01-10,09:59,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
1448,2025-01-10,17:35,Americano,Coffee,3.5,1,3.5,Credit Card,New
1449,2025-01-10,13:23,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1450,2025-01-10,19:53,Mocha,Coffee,5.0,1,5.0,Credit Card,New
1451,2025-01-10,09:08,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Regular
1452,2025-01-10,09:04,Chai Latte,Tea,4.5,2,9.0,Cash,New
1453,2025-01-10,16:25,Macchiato,Coffee,3.75,2,7.5,Credit Card,New
1454,2025-01-10,16:33,Macchiato,Coffee,3.75,2,7.5,Credit Card,Regular
1455,2025-01-10,07:56,Peppermint Tea,Tea,3.25,1,3.25,Cash,Regular
1456,2025-01-10,10:08,Scone,Bakery,3.75,2,7.5,Credit Card,Regular
1457,2025-01-10,09:55,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
1458,2025-01-10,12:56,Bagel,Bakery,3.0,1,3.0,Cash,Transient
1459,2025-01-10,12:42,Macchiato,Coffee,3.75,2,7.5,Credit Card,New
1460,2025-01-10,07:17,Grilled Cheese,Food,6.5,2,13.0,Cash,Regular
1461,2025-01-10,10:44,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
1462,2025-01-10,14:32,Cappuccino,Coffee,4.5,1,4.5,Credit Card,Regular
1463,2025-01-10,11:05,Bagel,Bakery,3.0,1,3.0,Mobile Payment,New
1464,2025-01-10,14:37,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Regular
1465,2025-01-11,14:48,Macchiato,Coffee,3.75,1,3.75,Credit Card,New
1466,2025-01-11,07:31,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
1467,2025-01-11,07:53,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1468,2025-01-11,07:41,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Transient
1469,2025-01-11,08:44,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
1470,2025-01-11,10:21,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Regular
1471,2025-01-11,08:22,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1472,2025-01-11,13:48,Grilled Cheese,Food,6.5,1,6.5,Credit Card,Regular
1473,2025-01-11,10:12,Avocado Toast,Food,8.5,1,8.5,Credit Card,Regular
1474,2025-01-11,11:55,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1475,2025-01-11,16:32,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Transient
1476,2025-01-11,16:35,Cappuccino,Coffee,4.5,1,4.5,Mobile Payment,Regular
1477,2025-01-11,10:21,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Regular
1478,2025-01-11,16:48,Green Tea,Tea,3.25,1,3.25,Credit Card,New
1479,2025-01-11,09:54,Latte,Coffee,4.5,1,4.5,Mobile Payment,Transient
1480,2025-01-11,15:19,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1481,2025-01-11,15:58,Americano,Coffee,3.5,1,3.5,Mobile Payment,New
1482,2025-01-11,10:49,Scone,Bakery,3.75,1,3.75,Mobile Payment,Transient
1483,2025-01-11,18:43,Mocha,Coffee,5.0,2,10.0,Mobile Payment,Transient
1484,2025-01-11,09:04,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
1485,2025-01-11,13:50,Green Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
1486,2025-01-11,14:46,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,Transient
1487,2025-01-11,09:41,Grilled Cheese,Food,6.5,1,6.5,Credit Card,New
1488,2025-01-11,13:56,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Regular
1489,2025-01-11,15:06,Espresso,Coffee,3.0,1,3.0,Cash,Regular
1490,2025-01-11,11:03,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
1491,2025-01-11,15:59,Espresso,Coffee,3.0,3,9.0,Mobile Payment,New
1492,2025-01-11,09:20,Grilled Cheese,Food,6.5,1,6.5,Cash,New
1493,2025-01-11,09:45,Espresso,Coffee,3.0,1,3.0,Cash,Regular
1494,2025-01-11,13:10,Cappuccino,Coffee,4.5,1,4.5,Cash,Regular
1495,2025-01-11,09:20,Earl Grey,Tea,3.25,1,3.25,Credit Card,Regular
1496,2025-01-11,16:00,Green Tea,Tea,3.25,1,3.25,Cash,Transient
1497,2025-01-11,09:40,Matcha Latte,Tea,5.25,2,10.5,Credit Card,Regular
1498,2025-01-11,10:19,Earl Grey,Tea,3.25,2,6.5,Credit Card,Regular
1499,2025-01-11,11:52,Americano,Coffee,3.5,1,3.5,Credit Card,Regular
1500,2025-01-11,12:38,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1501,2025-01-11,09:23,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1502,2025-01-11,08:50,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1503,2025-01-11,15:41,Blueberry Muffin,Bakery,3.5,1,3.5,Cash,New
1504,2025-01-11,13:11,Bagel,Bakery,3.0,1,3.0,Mobile Payment,New
1505,2025-01-11,08:23,Peppermint Tea,Tea,3.25,2,6.5,Cash,Regular
1506,2025-01-11,11:08,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
1507,2025-01-11,11:02,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
1508,2025-01-11,14:08,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Transient
1509,2025-01-11,16:21,Americano,Coffee,3.5,1,3.5,Credit Card,New
1510,2025-01-11,09:18,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1511,2025-01-11,12:46,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1512,2025-01-12,08:46,Latte,Coffee,4.5,1,4.5,Mobile Payment,New
1513,2025-01-12,18:49,Espresso,Coffee,3.0,1,3.0,Cash,Transient
1514,2025-01-12,10:15,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Cash,Transient
1515,2025-01-12,14:23,Bagel,Bakery,3.0,1,3.0,Mobile Payment,New
1516,2025-01-12,16:39,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1517,2025-01-12,09:45,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
1518,2025-01-12,09:22,Mocha,Coffee,5.0,3,15.0,Credit Card,New
1519,2025-01-12,16:33,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Transient
1520,2025-01-12,16:31,Green Tea,Tea,3.25,1,3.25,Credit Card,Transient
1521,2025-01-12,12:06,Green Tea,Tea,3.25,2,6.5,Mobile Payment,Regular
1522,2025-01-12,15:33,Macchiato,Coffee,3.75,2,7.5,Cash,Regular
1523,2025-01-12,13:23,Bagel,Bakery,3.0,1,3.0,Credit Card,Regular
1524,2025-01-12,08:50,Chai Latte,Tea,4.5,1,4.5,Credit Card,Regular
1525,2025-01-12,16:49,Cappuccino,Coffee,4.5,1,4.5,Cash,Transient
1526,2025-01-12,08:08,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
1527,2025-01-12,12:23,Espresso,Coffee,3.0,1,3.0,Credit Card,Transient
1528,2025-01-12,12:14,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1529,2025-01-12,09:21,Croissant,Bakery,3.75,1,3.75,Credit Card,New
1530,2025-01-12,11:13,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1531,2025-01-12,09:47,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1532,2025-01-12,12:37,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,Regular
1533,2025-01-12,17:33,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
1534,2025-01-12,11:52,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Transient
1535,2025-01-12,09:56,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,Transient
1536,2025-01-12,12:13,Breakfast Sandwich,Food,7.5,1,7.5,Cash,Regular
1537,2025-01-12,08:14,Cappuccino,Coffee,4.5,1,4.5,Credit Card,New
1538,2025-01-12,13:32,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Cash,Transient
1539,2025-01-12,17:58,Mocha,Coffee,5.0,1,5.0,Cash,Transient
1540,2025-01-12,07:52,Macchiato,Coffee,3.75,2,7.5,Credit Card,New
1541,2025-01-12,16:41,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Regular
1542,2025-01-12,18:10,Espresso,Coffee,3.0,1,3.0,Cash,Regular
1543,2025-01-12,08:47,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
1544,2025-01-12,12:06,Macchiato,Coffee,3.75,1,3.75,Cash,Regular
1545,2025-01-12,10:18,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1546,2025-01-12,16:07,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Regular
1547,2025-01-12,09:27,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
1548,2025-01-12,08:19,Mocha,Coffee,5.0,1,5.0,Credit Card,Regular
1549,2025-01-12,13:23,Chocolate Chip Cookie,Bakery,2.5,3,7.5,Credit Card,Transient
1550,2025-01-12,17:26,Croissant,Bakery,3.75,1,3.75,Credit Card,Transient
1551,2025-01-12,07:02,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1552,2025-01-12,13:14,Earl Grey,Tea,3.25,1,3.25,Credit Card,Transient
1553,2025-01-12,09:53,Breakfast Sandwich,Food,7.5,1,7.5,Credit Card,Regular
1554,2025-01-12,15:53,Croissant,Bakery,3.75,1,3.75,Credit Card,Transient
1555,2025-01-12,07:19,Macchiato,Coffee,3.75,1,3.75,Cash,New
1556,2025-01-12,09:21,Latte,Coffee,4.5,1,4.5,Credit Card,Regular
1557,2025-01-12,13:33,Matcha Latte,Tea,5.25,1,5.25,Credit Card,New
1558,2025-01-12,08:41,Earl Grey,Tea,3.25,1,3.25,Mobile Payment,Regular
1559,2025-01-12,08:40,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
1560,2025-01-12,09:02,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Transient
1561,2025-01-13,12:28,Earl Grey,Tea,3.25,2,6.5,Credit Card,Regular
1562,2025-01-13,15:16,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
1563,2025-01-13,12:16,Cold Brew,Coffee,4.75,1,4.75,Cash,New
1564,2025-01-13,12:17,Scone,Bakery,3.75,1,3.75,Mobile Payment,New
1565,2025-01-13,07:55,Cold Brew,Coffee,4.75,1,4.75,Credit Card,New
1566,2025-01-13,15:44,Scone,Bakery,3.75,1,3.75,Credit Card,Regular
1567,2025-01-13,12:17,Cold Brew,Coffee,4.75,1,4.75,Credit Card,Regular
1568,2025-01-13,09:49,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
1569,2025-01-13,09:16,Cappuccino,Coffee,4.5,2,9.0,Credit Card,New
1570,2025-01-13,18:36,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
1571,2025-01-13,07:50,Scone,Bakery,3.75,1,3.75,Credit Card,New
1572,2025-01-13,11:26,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
1573,2025-01-13,17:04,Americano,Coffee,3.5,3,10.5,Cash,Transient
1574,2025-01-13,08:48,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,New
1575,2025-01-13,08:37,Avocado Toast,Food,8.5,2,17.0,Credit Card,Transient
1576,2025-01-13,15:42,Earl Grey,Tea,3.25,1,3.25,Cash,Regular
1577,2025-01-13,10:20,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Transient
1578,2025-01-13,10:36,Matcha Latte,Tea,5.25,1,5.25,Credit Card,Regular
1579,2025-01-13,11:11,Blueberry Muffin,Bakery,3.5,2,7.0,Credit Card,Regular
1580,2025-01-13,09:29,Blueberry Muffin,Bakery,3.5,1,3.5,Credit Card,Transient
1581,2025-01-13,11:25,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,Regular
1582,2025-01-13,18:40,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
1583,2025-01-13,07:35,Chai Latte,Tea,4.5,2,9.0,Credit Card,New
1584,2025-01-13,09:03,Macchiato,Coffee,3.75,1,3.75,Credit Card,Regular
1585,2025-01-13,08:46,Bagel,Bakery,3.0,1,3.0,Cash,Transient
1586,2025-01-13,11:07,Green Tea,Tea,3.25,1,3.25,Credit Card,Regular
1587,2025-01-13,09:51,Avocado Toast,Food,8.5,1,8.5,Mobile Payment,Regular
1588,2025-01-13,15:49,Breakfast Sandwich,Food,7.5,1,7.5,Mobile Payment,New
1589,2025-01-13,07:02,Macchiato,Coffee,3.75,1,3.75,Credit Card,Transient
1590,2025-01-13,11:17,Earl Grey,Tea,3.25,1,3.25,Credit Card,New
1591,2025-01-13,07:45,Espresso,Coffee,3.0,1,3.0,Credit Card,New
1592,2025-01-13,15:29,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1593,2025-01-13,10:49,Latte,Coffee,4.5,1,4.5,Mobile Payment,Regular
1594,2025-01-13,09:51,Latte,Coffee,4.5,1,4.5,Cash,Regular
1595,2025-01-13,14:52,Mocha,Coffee,5.0,3,15.0,Credit Card,Regular
1596,2025-01-13,09:19,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Regular
1597,2025-01-13,14:11,Macchiato,Coffee,3.75,1,3.75,Mobile Payment,Regular
1598,2025-01-13,09:15,Cold Brew,Coffee,4.75,1,4.75,Mobile Payment,Regular
1599,2025-01-13,07:02,Grilled Cheese,Food,6.5,1,6.5,Mobile Payment,Regular
1600,2025-01-13,12:20,Grilled Cheese,Food,6.5,1,6.5,Mobile Payment,Regular
1601,2025-01-13,09:24,Chocolate Chip Cookie,Bakery,2.5,2,5.0,Mobile Payment,Regular
1602,2025-01-13,18:42,Green Tea,Tea,3.25,2,6.5,Mobile Payment,Regular
1603,2025-01-13,14:40,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,Transient
1604,2025-01-13,09:25,Chai Latte,Tea,4.5,1,4.5,Credit Card,Transient
1605,2025-01-14,14:36,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Transient
1606,2025-01-14,08:34,Blueberry Muffin,Bakery,3.5,1,3.5,Cash,Transient
1607,2025-01-14,15:23,Chai Latte,Tea,4.5,1,4.5,Mobile Payment,New
1608,2025-01-14,12:28,Peppermint Tea,Tea,3.25,1,3.25,Mobile Payment,Regular
1609,2025-01-14,08:20,Chai Latte,Tea,4.5,1,4.5,Cash,Transient
1610,2025-01-14,07:55,Americano,Coffee,3.5,1,3.5,Mobile Payment,Transient
1611,2025-01-14,11:03,Mocha,Coffee,5.0,1,5.0,Mobile Payment,Regular
1612,2025-01-14,08:53,Matcha Latte,Tea,5.25,2,10.5,Mobile Payment,Transient
1613,2025-01-14,19:30,Chocolate Chip Cookie,Bakery,2.5,1,2.5,Credit Card,New
1614,2025-01-14,07:41,Latte,Coffee,4.5,1,4.5,Credit Card,Transient
1615,2025-01-14,09:19,Mocha,Coffee,5.0,2,10.0,Mobile Payment,New
1616,2025-01-14,15:14,Espresso,Coffee,3.0,1,3.0,Mobile Payment,Regular
1617,2025-01-14,14:04,Peppermint Tea,Tea,3.25,1,3.25,Credit Card,New
1618,2025-01-14,11:08,Blueberry Muffin,Bakery,3.5,1,3.5,Mobile Payment,Transient
1619,2025-01-14,07:45,Espresso,Coffee,3.0,1,3.0,Credit Card,Regular
1620,2025-01-14,09:50,Breakfast Sandwich,Food,7.5,1,7.5,Cash,Regular
